YEAR,DAY,HR,RAD_AU,SE_LAT,SE_LON
2023,23,11,19.6630,-0.351,47.744
2023,23,12,19.6630,-0.351,47.744
2023,23,13,19.6630,-0.351,47.745
2023,23,14,19.6630,-0.351,47.745
2023,23,15,19.6630,-0.351,47.746
2023,23,16,19.6630,-0.351,47.746
2023,23,17,19.6629,-0.351,47.747
2023,23,18,19.6629,-0.351,47.747
2023,23,19,19.6629,-0.351,47.748
2023,23,20,19.6629,-0.351,47.748
2023,23,21,19.6629,-0.351,47.748
2023,23,22,19.6629,-0.351,47.749
2023,23,23,19.6629,-0.351,47.749
2023,24,0,19.6629,-0.351,47.750
2023,24,1,19.6629,-0.351,47.750
2023,24,2,19.6629,-0.351,47.751
2023,24,3,19.6629,-0.351,47.751
2023,24,4,19.6629,-0.351,47.752
2023,24,5,19.6629,-0.351,47.752
2023,24,6,19.6629,-0.351,47.753
2023,24,7,19.6629,-0.351,47.753
2023,24,8,19.6629,-0.351,47.754
2023,24,9,19.6628,-0.351,47.754
2023,24,10,19.6628,-0.351,47.755
2023,24,11,19.6628,-0.351,47.755
2023,24,12,19.6628,-0.351,47.755
2023,24,13,19.6628,-0.351,47.756
2023,24,14,19.6628,-0.351,47.756
2023,24,15,19.6628,-0.351,47.757
2023,24,16,19.6628,-0.351,47.757
2023,24,17,19.6628,-0.351,47.758
2023,24,18,19.6628,-0.351,47.758
2023,24,19,19.6628,-0.351,47.759
2023,24,20,19.6628,-0.351,47.759
2023,24,21,19.6628,-0.351,47.760
2023,24,22,19.6628,-0.351,47.760
2023,24,23,19.6628,-0.351,47.761
2023,25,0,19.6627,-0.351,47.761
2023,25,1,19.6627,-0.351,47.762
2023,25,2,19.6627,-0.351,47.762
2023,25,3,19.6627,-0.351,47.762
2023,25,4,19.6627,-0.351,47.763
2023,25,5,19.6627,-0.351,47.763
2023,25,6,19.6627,-0.351,47.764
2023,25,7,19.6627,-0.351,47.764
2023,25,8,19.6627,-0.351,47.765
2023,25,9,19.6627,-0.351,47.765
2023,25,10,19.6627,-0.351,47.766
2023,25,11,19.6627,-0.351,47.766
2023,25,12,19.6627,-0.351,47.767
2023,25,13,19.6627,-0.351,47.767
2023,25,14,19.6627,-0.351,47.768
2023,25,15,19.6627,-0.351,47.768
2023,25,16,19.6626,-0.351,47.768
2023,25,17,19.6626,-0.351,47.769
2023,25,18,19.6626,-0.351,47.769
2023,25,19,19.6626,-0.351,47.770
2023,25,20,19.6626,-0.351,47.770
2023,25,21,19.6626,-0.351,47.771
2023,25,22,19.6626,-0.351,47.771
2023,25,23,19.6626,-0.351,47.772
2023,26,0,19.6626,-0.351,47.772
2023,26,1,19.6626,-0.351,47.773
2023,26,2,19.6626,-0.351,47.773
2023,26,3,19.6626,-0.351,47.774
2023,26,4,19.6626,-0.351,47.774
2023,26,5,19.6626,-0.351,47.775
2023,26,6,19.6626,-0.351,47.775
2023,26,7,19.6626,-0.351,47.775
2023,26,8,19.6625,-0.351,47.776
2023,26,9,19.6625,-0.351,47.776
2023,26,10,19.6625,-0.351,47.777
2023,26,11,19.6625,-0.350,47.777
2023,26,12,19.6625,-0.350,47.778
2023,26,13,19.6625,-0.350,47.778
2023,26,14,19.6625,-0.350,47.779
2023,26,15,19.6625,-0.350,47.779
2023,26,16,19.6625,-0.350,47.780
2023,26,17,19.6625,-0.350,47.780
2023,26,18,19.6625,-0.350,47.781
2023,26,19,19.6625,-0.350,47.781
2023,26,20,19.6625,-0.350,47.782
2023,26,21,19.6625,-0.350,47.782
2023,26,22,19.6625,-0.350,47.782
2023,26,23,19.6625,-0.350,47.783
2023,27,0,19.6624,-0.350,47.783
2023,27,1,19.6624,-0.350,47.784
2023,27,2,19.6624,-0.350,47.784
2023,27,3,19.6624,-0.350,47.785
2023,27,4,19.6624,-0.350,47.785
2023,27,5,19.6624,-0.350,47.786
2023,27,6,19.6624,-0.350,47.786
2023,27,7,19.6624,-0.350,47.787
2023,27,8,19.6624,-0.350,47.787
2023,27,9,19.6624,-0.350,47.788
2023,27,10,19.6624,-0.350,47.788
2023,27,11,19.6624,-0.350,47.789
2023,27,12,19.6624,-0.350,47.789
2023,27,13,19.6624,-0.350,47.789
2023,27,14,19.6624,-0.350,47.790
2023,27,15,19.6624,-0.350,47.790
2023,27,16,19.6623,-0.350,47.791
2023,27,17,19.6623,-0.350,47.791
2023,27,18,19.6623,-0.350,47.792
2023,27,19,19.6623,-0.350,47.792
2023,27,20,19.6623,-0.350,47.793
2023,27,21,19.6623,-0.350,47.793
2023,27,22,19.6623,-0.350,47.794
2023,27,23,19.6623,-0.350,47.794
2023,28,0,19.6623,-0.350,47.795
2023,28,1,19.6623,-0.350,47.795
2023,28,2,19.6623,-0.350,47.796
2023,28,3,19.6623,-0.350,47.796
2023,28,4,19.6623,-0.350,47.796
2023,28,5,19.6623,-0.350,47.797
2023,28,6,19.6623,-0.350,47.797
2023,28,7,19.6623,-0.350,47.798
2023,28,8,19.6622,-0.350,47.798
2023,28,9,19.6622,-0.350,47.799
2023,28,10,19.6622,-0.350,47.799
2023,28,11,19.6622,-0.350,47.800
