YEAR,DAY,HR,RAD_AU,SE_LAT,SE_LON
2023,25,18,9.8281,-1.357,327.065
2023,25,19,9.8281,-1.357,327.066
2023,25,20,9.8281,-1.357,327.067
2023,25,21,9.8281,-1.357,327.069
2023,25,22,9.8281,-1.357,327.070
2023,25,23,9.8281,-1.357,327.071
2023,26,0,9.8281,-1.357,327.073
2023,26,1,9.8280,-1.357,327.074
2023,26,2,9.8280,-1.357,327.075
2023,26,3,9.8280,-1.357,327.077
2023,26,4,9.8280,-1.357,327.078
2023,26,5,9.8280,-1.357,327.079
2023,26,6,9.8280,-1.357,327.081
2023,26,7,9.8280,-1.357,327.082
2023,26,8,9.8280,-1.357,327.083
2023,26,9,9.8280,-1.358,327.084
2023,26,10,9.8280,-1.358,327.086
2023,26,11,9.8279,-1.358,327.087
2023,26,12,9.8279,-1.358,327.088
2023,26,13,9.8279,-1.358,327.090
2023,26,14,9.8279,-1.358,327.091
2023,26,15,9.8279,-1.358,327.092
2023,26,16,9.8279,-1.358,327.094
2023,26,17,9.8279,-1.358,327.095
2023,26,18,9.8279,-1.358,327.096
2023,26,19,9.8279,-1.358,327.098
2023,26,20,9.8278,-1.358,327.099
2023,26,21,9.8278,-1.358,327.100
2023,26,22,9.8278,-1.358,327.101
2023,26,23,9.8278,-1.358,327.103
2023,27,0,9.8278,-1.358,327.104
2023,27,1,9.8278,-1.358,327.105
2023,27,2,9.8278,-1.358,327.107
2023,27,3,9.8278,-1.358,327.108
2023,27,4,9.8278,-1.358,327.109
2023,27,5,9.8278,-1.358,327.111
2023,27,6,9.8277,-1.359,327.112
2023,27,7,9.8277,-1.359,327.113
2023,27,8,9.8277,-1.359,327.115
2023,27,9,9.8277,-1.359,327.116
2023,27,10,9.8277,-1.359,327.117
2023,27,11,9.8277,-1.359,327.119
2023,27,12,9.8277,-1.359,327.120
2023,27,13,9.8277,-1.359,327.121
2023,27,14,9.8277,-1.359,327.123
2023,27,15,9.8276,-1.359,327.124
2023,27,16,9.8276,-1.359,327.125
2023,27,17,9.8276,-1.359,327.126
2023,27,18,9.8276,-1.359,327.128
2023,27,19,9.8276,-1.359,327.129
2023,27,20,9.8276,-1.359,327.130
2023,27,21,9.8276,-1.359,327.132
2023,27,22,9.8276,-1.359,327.133
2023,27,23,9.8276,-1.359,327.134
2023,28,0,9.8276,-1.359,327.136
2023,28,1,9.8275,-1.359,327.137
2023,28,2,9.8275,-1.359,327.138
2023,28,3,9.8275,-1.360,327.140
2023,28,4,9.8275,-1.360,327.141
2023,28,5,9.8275,-1.360,327.142
2023,28,6,9.8275,-1.360,327.144
2023,28,7,9.8275,-1.360,327.145
2023,28,8,9.8275,-1.360,327.146
2023,28,9,9.8275,-1.360,327.147
2023,28,10,9.8274,-1.360,327.149
2023,28,11,9.8274,-1.360,327.150
